500,1000,92.3063,133.306,,3,21.7513,2.18E+07
550,50,22.6526,34.4026,,13,6.13466,6.13E+06
550,100,30.7641,45.4147,,5,3.26264,3.26E+06
550,150,37.3118,55.3032,,7,7.34581,7.35E+06
550,200,42.6414,60.3129,,4,5.82437,5.82E+06
550,250,47.4954,68.4954,,6,11.2247,1.12E+07
550,300,51.8338,75.8634,,5,9.65661,9.66E+06
550,350,55.7114,80.339,,2,5.99056,5.99E+06
550,400,59.5268,81.7173,,1,4.2006,4.20E+06
550,450,62.881,88.3743,,3,10.0355,1.00E+07
550,500,66.1507,94.3898,,3,12.2025,1.22E+07
550,550,69.3675,97.9096,,1,6.79922,6.80E+06
550,600,72.1052,103.016,,3,15.7066,1.57E+07
550,650,74.946,104.867,,2,10.6918,1.07E+07
550,700,77.7414,112.41,,2,11.3517,1.14E+07
550,750,80.2997,113.276,,2,14.1264,1.41E+07
550,800,82.9523,117.655,,2,13.7311,1.37E+07
550,850,85.457,120.802,,2,14.1847,1.42E+07
550,900,87.7397,125.162,,2,14.6146,1.46E+07
550,950,90.0825,127.158,,2,15.8287,1.58E+07
550,1000,92.3496,133.306,,3,24.0502,2.41E+07
600,50,22.7,35.0845,,6,2.38421,2.38E+06
600,100,30.8966,45.1692,,4,3.04083,3.04E+06
600,150,37.347,54.5994,,6,5.86008,5.86E+06
600,200,42.6962,60.2006,,6,8.86591,8.87E+06
600,250,47.5635,66.1251,,6,11.6091,1.16E+07
600,300,51.8482,73.3556,,4,8.15376,8.15E+06
600,350,55.7511,79.7228,,2,6.05497,6.05E+06
600,400,59.5838,85.3067,,2,6.57003,6.57E+06
600,450,62.9163,90.3597,,5,17.938,1.79E+07
600,500,66.1975,90.6215,,2,9.48304,9.48E+06
600,550,69.3866,97.9096,,1,6.56994,6.57E+06
600,600,72.1299,103.016,,3,16.2647,1.63E+07
600,650,74.9809,109.199,,3,14.3953,1.44E+07
600,700,77.752,112.41,,2,11.584,1.16E+07
600,750,80.3459,113.276,,2,14.2749,1.43E+07
600,800,82.9744,119.097,,4,25.6997,2.57E+07
600,850,85.4686,120.894,,2,14.7709,1.48E+07
600,900,87.7877,125.162,,2,16.3179,1.63E+07
600,950,90.0956,126.934,,2,15.9966,1.60E+07
600,1000,92.4174,128.154,,2,17.0795,1.71E+07
650,50,22.7131,34.2618,,5,2.03962,2.04E+06
650,100,30.986,43.3002,,6,4.70539,4.71E+06
650,150,37.3498,53.4539,,6,6.15455,6.15E+06
650,200,42.7383,62.4475,,4,5.31913,5.32E+06
650,250,47.6439,67.7858,,4,6.93833,6.94E+06
650,300,51.8714,74.0314,,6,12.1344,1.21E+07
650,350,55.7512,79.7228,,2,6.34162,6.34E+06
650,400,59.5844,85.3067,,2,6.72235,6.72E+06
650,450,62.948,88.3743,,3,10.7721,1.08E+07
650,500,66.2227,95.3681,,2,8.5501,8.55E+06
650,550,69.3991,97.9096,,1,7.16721,7.17E+06
650,600,72.1646,103.016,,3,16.0801,1.61E+07
650,650,75.0309,107.269,,3,17.2701,1.73E+07
650,700,77.792,112.38,,2,11.4167,1.14E+07
650,750,80.3748,113.276,,2,13.5598,1.36E+07
650,800,83.0188,117.655,,2,14.0103,1.40E+07
650,850,85.4888,120.894,,2,14.2284,1.42E+07
650,900,87.8258,125.092,,2,15.3969,1.54E+07
650,950,90.1515,126.934,,2,16.1037,1.61E+07
650,1000,92.4809,128.154,,2,17.1173,1.71E+07
700,50,22.7297,34.2618,,6,2.27271,2.27E+06
700,100,30.9881,46.5814,,5,3.36476,3.36E+06
700,150,37.3787,55.3032,,5,4.98875,4.99E+06
700,200,42.8698,64.3314,,7,9.14065,9.14E+06
700,250,47.6579,67.8856,,5,9.06975,9.07E+06
700,300,51.8907,74.1032,,4,9.40106,9.40E+06
700,350,55.8047,80.339,,3,8.44508,8.45E+06
700,400,59.6525,85.6855,,2,6.66288,6.66E+06
700,450,62.9564,91.1535,,4,14.8982,1.49E+07
700,500,66.2279,94.9006,,2,9.75149,9.75E+06
700,550,69.4378,97.9096,,1,7.03391,7.03E+06
700,600,72.1899,102.158,,2,11.7399,1.17E+07
700,650,75.0898,109.199,,3,17.3658,1.74E+07
700,700,77.865,112.38,,2,11.9187,1.19E+07
700,750,80.4154,113.276,,2,15.3563,1.54E+07
700,800,83.0191,119.097,,3,21.1034,2.11E+07
700,850,85.5556,120.894,,2,16.7086,1.67E+07
700,900,87.8447,125.092,,2,15.4756,1.55E+07
700,950,90.1726,131.396,,3,22.5126,2.25E+07
700,1000,92.53,132.965,,3,22.58,2.26E+07
750,50,22.7297,35.9287,,7,3.05335,3.05E+06
750,100,31.075,48.4934,,6,4.19581,4.20E+06
750,150,37.4041,55.3032,,5,5.04035,5.04E+06
750,200,42.9278,61.48,,5,7.24821,7.25E+06
750,250,47.6812,65.8393,,7,12.7484,1.27E+07
750,300,51.9282,73.7631,,4,9.02463,9.02E+06
750,350,55.8256,80.339,,3,8.25521,8.26E+06
750,400,59.6617,85.3067,,2,6.57675,6.58E+06
750,450,62.9706,91.6454,,4,13.3128,1.33E+07
750,500,66.2531,94.9006,,2,9.7607,9.76E+06
750,550,69.442,101.35,,2,9.96514,9.97E+06
750,600,72.2698,102.158,,2,11.4789,1.15E+07
750,650,75.1362,107.025,,3,18.3505,1.84E+07
750,700,77.896,112.41,,2,11.5463,1.15E+07
750,750,80.4384,113.156,,1,9.69203,9.69E+06
750,800,83.0772,117.655,,2,14.0889,1.41E+07
750,850,85.587,120.802,,2,15.0112,1.50E+07
750,900,87.878,125.162,,2,16.2449,1.62E+07
750,950,90.2099,131.396,,3,20.8873,2.09E+07
750,1000,92.6409,128.61,,2,16.0831,1.61E+07
800,50,22.8092,34.2618,,7,2.87407,2.87E+06
800,100,31.0913,46.2062,,8,5.90859,5.91E+06
800,150,37.4984,54.8556,,5,5.44826,5.45E+06
800,200,42.9936,60.5289,,5,6.58174,6.58E+06
800,250,47.695,66.395,,5,7.81922,7.82E+06
800,300,51.9446,75.9335,,5,9.80476,9.80E+06
800,350,55.8328,80.339,,4,10.8485,1.08E+07
800,400,59.674,85.3067,,2,6.50562,6.51E+06
800,450,63.0061,91.6454,,4,12.2708,1.23E+07
800,500,66.2701,98.8287,,3,11.1835,1.12E+07
800,550,69.4689,97.9096,,1,6.00952,6.01E+06
800,600,72.2993,103.133,,5,26.4347,2.64E+07
800,650,75.1548,107.269,,3,16.5132,1.65E+07
800,700,77.9096,112.38,,2,12.2433,1.22E+07
800,750,80.4778,113.156,,1,9.6746,9.67E+06
800,800,83.101,119.097,,3,18.6466,1.86E+07
800,850,85.6451,120.894,,2,14.5215,1.45E+07
800,900,87.9124,125.162,,2,15.5752,1.56E+07
800,950,90.3185,126.934,,2,15.7206,1.57E+07
800,1000,92.6877,128.154,,2,16.497,1.65E+07
850,50,22.8092,35.112,,5,1.80051,1.80E+06
850,100,31.0914,44.6091,,9,6.70065,6.70E+06
850,150,37.5084,52.2371,,6,5.9387,5.94E+06
850,200,42.9937,62.1448,,5,6.69737,6.70E+06
850,250,47.6992,67.8856,,6,10.9889,1.10E+07
850,300,51.9449,75.9335,,5,10.1084,1.01E+07
850,350,55.8745,78.7711,,3,7.90481,7.90E+06
850,400,59.6822,85.3067,,2,6.21143,6.21E+06
850,450,63.0348,88.429,,4,12.9915,1.30E+07
850,500,66.2816,95.3681,,2,8.4067,8.41E+06
850,550,69.4889,101.35,,3,13.0479,1.30E+07
850,600,72.3002,107.319,,5,24.0539,2.41E+07
850,650,75.1555,107.269,,3,16.391,1.64E+07
850,700,77.9323,112.41,,2,12.7361,1.27E+07
850,750,80.5202,113.156,,1,8.99639,9.00E+06
850,800,83.14,117.655,,2,13.677,1.37E+07
850,850,85.663,120.802,,2,14.1691,1.42E+07
850,900,87.9684,125.671,,2,15.5056,1.55E+07
850,950,90.3283,126.934,,2,15.2927,1.53E+07
850,1000,92.7574,132.553,,3,21.0725,2.11E+07
900,50,22.8221,34.2618,,6,2.25082,2.25E+06
900,100,31.1227,43.5451,,16,12.844,1.28E+07
900,150,37.6445,55.0667,,6,6.15394,6.15E+06
900,200,42.9949,61.2357,,5,6.39202,6.39E+06
900,250,47.702,66.395,,4,6.47606,6.48E+06
900,300,51.979,77.1838,,5,12.4279,1.24E+07
900,350,55.8763,78.5867,,7,18.9596,1.90E+07
900,400,59.6846,85.6855,,2,6.39093,6.39E+06
900,450,63.0354,90.3597,,4,13.7289,1.37E+07
900,500,66.3441,93.0121,,2,8.17305,8.17E+06
900,550,69.4959,100.136,,2,9.56132,9.56E+06
900,600,72.3325,102.158,,3,14.6513,1.47E+07
900,650,75.2164,107.12,,2,12.3234,1.23E+07
900,700,77.9697,112.38,,2,12.3902,1.24E+07
900,750,80.5575,113.156,,1,8.09583,8.10E+06
900,800,83.1548,117.655,,2,13.1254,1.31E+07
900,850,85.7725,120.802,,2,13.2156,1.32E+07
900,900,87.9907,125.162,,2,16.5487,1.65E+07
900,950,90.3772,126.934,,2,16.5107,1.65E+07
900,1000,92.7953,128.61,,2,15.9886,1.60E+07
950,50,22.9136,35.112,,5,1.76594,1.77E+06
950,100,31.1668,46.8401,,9,5.88002,5.88E+06
950,150,37.6492,53.9491,,6,6.19631,6.20E+06
950,200,42.9995,62.1448,,4,5.14162,5.14E+06
950,250,47.721,67.335,,7,12.3329,1.23E+07
950,300,51.9844,75.2555,,6,13.6312,1.36E+07
950,350,55.8939,78.7711,,4,10.1688,1.02E+07
950,400,59.7128,85.3067,,2,6.48627,6.49E+06
950,450,63.0985,91.2171,,6,24.0475,2.40E+07
950,500,66.3611,94.1949,,6,22.8287,2.28E+07
950,550,69.502,97.9096,,2,10.4303,1.04E+07
950,600,72.3688,103.016,,3,15.4676,1.55E+07
950,650,75.2498,110.794,,3,16.538,1.65E+07
950,700,77.986,112.38,,2,12.3615,1.24E+07
950,750,80.6077,113.156,,1,8.23162,8.23E+06
950,800,83.2029,119.097,,4,25.997,2.60E+07
950,850,85.7894,120.802,,2,13.4329,1.34E+07
950,900,88.0251,125.671,,2,15.4156,1.54E+07
950,950,90.4285,126.419,,2,15.6024,1.56E+07
950,1000,92.8163,128.154,,2,15.6239,1.56E+07
1000,50,22.9136,34.0211,,10,4.65059,4.65E+06
1000,100,31.2,46.2271,,10,7.02115,7.02E+06
1000,150,37.6957,55.2857,,4,4.41896,4.42E+06
1000,200,42.9996,62.1059,,4,5.44307,5.44E+06
1000,250,47.785,69.2256,,6,9.69433,9.69E+06
1000,300,52.0132,75.0497,,4,10.5645,1.06E+07
1000,350,55.8969,78.192,,2,6.01791,6.02E+06
1000,400,59.7129,86.6673,,2,6.4644,6.46E+06
1000,450,63.1596,92.0507,,4,14.4391,1.44E+07
1000,500,66.372,93.0121,,3,13.0548,1.31E+07
1000,550,69.5021,97.9096,,2,10.3202,1.03E+07
1000,600,72.388,105.744,,4,20.4112,2.04E+07
1000,650,75.2934,107.025,,3,17.0727,1.71E+07
1000,700,77.9918,112.41,,2,12.8314,1.28E+07
1000,750,80.667,113.156,,1,7.91336,7.91E+06
1000,800,83.2127,119.097,,3,18.0281,1.80E+07
1000,850,85.8352,125.073,,3,19.2017,1.92E+07
1000,900,88.0697,125.671,,2,15.1863,1.52E+07
1000,950,90.4685,127.773,,2,16.0798,1.61E+07
1000,1000,92.8612,128.61,,3,21.6824,2.17E+07
