500,150,37.3118,53.8773,1.443974828,1.375214122,7,,7.1521,7.15E+06
500,200,42.602,62.9333,1.477238158,1.406893484,6,,9.13618,9.14E+06
500,250,47.3964,67.9283,1.433195348,1.364947951,5,,8.51714,8.52E+06
500,300,51.7746,73.7631,1.424696666,1.356853968,3,,6.16354,6.16E+06
500,350,55.6942,79.7228,1.431438103,1.363274384,2,,5.5473,5.55E+06
500,400,59.4312,84.5895,1.423318055,1.355541005,2,,6.37471,6.37E+06
500,450,62.8622,91.5821,1.456870743,1.387495945,7,,26.6157,2.66E+07
500,500,66.1011,95.7324,1.448272419,1.379307066,3,,11.2873,1.13E+07
500,550,69.322,98.4955,1.420840426,1.353181358,5,,21.2498,2.12E+07
500,600,72.0765,102.158,1.417355171,1.349862068,2,,10.8286,1.08E+07
500,650,74.9365,104.409,1.39329966,1.326952058,2,,10.4267,1.04E+07
500,700,77.7074,112.38,1.446194314,1.377327918,2,,11.0131,1.10E+07
500,750,80.2838,113.276,1.410944674,1.343756832,1,,9.43992,9.44E+06
500,800,82.8521,115.436,1.393277901,1.326931334,2,,14.5173,1.45E+07
500,850,85.3691,120.686,1.413696525,1.346377643,3,,18.9792,1.90E+07
500,900,87.6862,125.162,1.427385381,1.359414649,2,,14.2375,1.42E+07
500,950,90.0548,126.419,1.403800797,1.33695314,2,,15.8234,1.58E+07
500,1000,92.3063,133.306,1.444170116,1.375400111,3,7,21.7513,2.18E+07
550,50,22.6526,34.4026,1.518704255,1.446385004,13,,6.13466,6.13E+06
550,100,30.7641,45.4147,1.47622391,1.405927534,5,,3.26264,3.26E+06
550,150,37.3118,55.3032,1.482190621,1.411610115,7,,7.34581,7.35E+06
550,200,42.6414,60.3129,1.414421196,1.347067806,4,,5.82437,5.82E+06
550,250,47.4954,68.4954,1.442148082,1.373474364,6,,11.2247,1.12E+07
550,300,51.8338,75.8634,1.463589395,1.393894662,5,,9.65661,9.66E+06
550,350,55.7114,80.339,1.442056742,1.373387374,2,,5.99056,5.99E+06
550,400,59.5268,81.7173,1.372781671,1.307411116,1,,4.2006,4.20E+06
550,450,62.881,88.3743,1.405421351,1.338496525,3,,10.0355,1.00E+07
550,500,66.1507,94.3898,1.426890418,1.358943256,3,,12.2025,1.22E+07
550,550,69.3675,97.9096,1.41146214,1.344249657,1,,6.79922,6.80E+06
550,600,72.1052,103.016,1.428690303,1.360657431,3,,15.7066,1.57E+07
550,650,74.946,104.867,1.399234115,1.332603919,2,,10.6918,1.07E+07
550,700,77.7414,112.41,1.445947719,1.377093066,2,,11.3517,1.14E+07
550,750,80.2997,113.276,1.410665295,1.343490757,2,,14.1264,1.41E+07
550,800,82.9523,117.655,1.418345242,1.350804992,2,,13.7311,1.37E+07
550,850,85.457,120.802,1.413599822,1.346285545,2,,14.1847,1.42E+07
550,900,87.7397,125.162,1.426515021,1.358585734,2,,14.6146,1.46E+07
550,950,90.0825,127.158,1.411572725,1.344354976,2,,15.8287,1.58E+07
550,1000,92.3496,133.306,1.443492988,1.374755226,3,13,24.0502,2.41E+07
600,50,22.7,35.0845,1.545572687,1.471973988,6,,2.38421,2.38E+06
600,100,30.8966,45.1692,1.461947269,1.392330733,4,,3.04083,3.04E+06
600,150,37.347,54.5994,1.461948751,1.392332144,6,,5.86008,5.86E+06
600,200,42.6962,60.2006,1.409975595,1.3428339,6,,8.86591,8.87E+06
600,250,47.5635,66.1251,1.390248825,1.3240465,6,,11.6091,1.16E+07
600,300,51.8482,73.3556,1.414814786,1.347442654,4,,8.15376,8.15E+06
600,350,55.7511,79.7228,1.429977166,1.361883016,2,,6.05497,6.05E+06
600,400,59.5838,85.3067,1.431709626,1.363532977,2,,6.57003,6.57E+06
600,450,62.9163,90.3597,1.436189032,1.367799078,5,,17.938,1.79E+07
600,500,66.1975,90.6215,1.368956532,1.303768125,2,,9.48304,9.48E+06
600,550,69.3866,97.9096,1.411073608,1.343879627,1,,6.56994,6.57E+06
600,600,72.1299,103.016,1.428201065,1.36019149,3,,16.2647,1.63E+07
600,650,74.9809,109.199,1.456357552,1.387007193,3,,14.3953,1.44E+07
600,700,77.752,112.41,1.445750592,1.376905325,2,,11.584,1.16E+07
600,750,80.3459,113.276,1.409854143,1.342718232,2,,14.2749,1.43E+07
600,800,82.9744,119.097,1.435346324,1.366996499,4,,25.6997,2.57E+07
600,850,85.4686,120.894,1.414484384,1.347127985,2,,14.7709,1.48E+07
600,900,87.7877,125.162,1.42573504,1.357842896,2,,16.3179,1.63E+07
600,950,90.0956,126.934,1.408881233,1.34179165,2,,15.9966,1.60E+07
600,1000,92.4174,128.154,1.386686923,1.320654212,2,6,17.0795,1.71E+07
650,50,22.7131,34.2618,1.508459876,1.436628453,5,,2.03962,2.04E+06
650,100,30.986,43.3002,1.397411734,1.330868318,6,,4.70539,4.71E+06
650,150,37.3498,53.4539,1.431169645,1.363018709,6,,6.15455,6.15E+06
650,200,42.7383,62.4475,1.46116013,1.391581077,4,,5.31913,5.32E+06
650,250,47.6439,67.7858,1.422759262,1.355008821,4,,6.93833,6.94E+06
650,300,51.8714,74.0314,1.42721037,1.359247972,6,,12.1344,1.21E+07
650,350,55.7512,79.7228,1.429974601,1.361880573,2,,6.34162,6.34E+06
